,BTC,ETH,LTC,BCH,TRX,XRP,EOS
513,3887.68,131.77,58.44,155.49,0.022359999999999998,0.2998,3.62
514,3902.52,132.8,57.63,153.4,0.02136,0.2882,3.63
515,3932.79,134.21,58.96,158.7,0.0223,0.3003,3.76
516,4014.69,137.63,60.53,166.46,0.02295,0.3056,4.24
517,4031.22,138.02,60.34,168.05,0.02326,0.3057,4.26
518,4066.87,141.18,60.07,165.45,0.02329,0.309,4.05
519,4098.79,141.39,60.14,165.41,0.02336,0.309,4.15
520,4082.2,140.08,60.31,166.92,0.02349,0.3092,4.2
521,4147.7,141.6,60.54,167.59,0.02456,0.3122,4.21
522,4831.59,153.03,75.8,242.68,0.02474,0.3269,4.82
523,4799.77,154.29,80.88,274.07,0.02507,0.3266,4.9
524,4897.61,156.78,84.55,281.75,0.025889999999999996,0.3313,5.1
525,4938.0,160.96,85.73,285.96,0.02657,0.349,5.1
526,5044.28,164.94,89.48,300.21,0.026789999999999998,0.3522,5.29
527,5141.23,174.62,86.76,295.49,0.02769,0.3496,5.29
528,5159.13,174.96,84.1,293.83,0.02915,0.3494,5.38
529,5178.61,170.27,86.55,296.23,0.029269999999999997,0.3464,5.53
530,4987.65,160.76,75.46,256.19,0.02544,0.3231,5.1
531,4927.62,159.97,75.72,259.58,0.025639999999999996,0.3186,5.1
532,5056.19,162.54,76.49,273.41,0.02613,0.3231,5.23
533,5031.2,162.41,76.65,274.08,0.02617,0.3231,5.27
534,4969.31,156.33,75.09,288.66,0.02575,0.3142,5.22
535,5029.16,159.52,77.34,303.7,0.02588,0.3167,5.32
536,5190.81,165.04,78.79,305.18,0.02652,0.3213,5.41
537,5232.99,166.64,79.31,304.38,0.026789999999999998,0.3344,5.46
538,5212.18,169.82,80.25,291.47,0.0262,0.3283,5.4
539,5274.45,171.17,79.91,295.26,0.025939999999999998,0.3233,5.42
540,5232.77,166.69,73.82,280.91,0.02445,0.3177,5.02
541,5265.73,168.63,75.61,287.91,0.02478,0.3198,5.14
542,5371.31,169.21,74.06,287.98,0.02436,0.3205,5.12
543,5390.98,160.82,70.67,269.74,0.023,0.2913,4.63
544,5031.69,148.72,69.55,259.51,0.022580000000000003,0.2811,4.53
545,5104.18,149.6,69.39,256.15,0.022369999999999998,0.2847,4.52
546,5192.45,155.14,71.21,259.01,0.0234,0.294,4.77
547,5218.42,156.99,68.17,250.35,0.02355,0.2939,4.7
548,5162.81,152.36,66.13,232.2,0.022580000000000003,0.2895,4.59
549,5224.64,156.69,67.94,236.45,0.02215,0.2945,4.72
550,5346.7,159.99,72.47,266.7,0.02301,0.3015,4.86
551,5387.29,158.42,72.91,267.85,0.02305,0.3019,4.84
552,5484.78,160.27,73.49,268.54,0.023030000000000002,0.3008,4.94
553,5596.15,159.93,74.89,272.81,0.02259,0.2993,4.96
554,5709.74,159.19,75.74,288.91,0.022719999999999997,0.2998,5.01
555,5644.15,160.66,72.01,277.67,0.02256,0.2959,4.85
556,5748.17,168.01,73.92,283.54,0.02351,0.2967,4.99
557,5753.08,164.7,72.54,273.93,0.02356,0.2954,4.91
558,5988.65,166.54,72.67,276.73,0.023219999999999998,0.2925,4.87
559,6133.21,168.41,72.65,277.84,0.02248,0.2913,4.6
560,6357.02,172.47,76.8,286.48,0.02329,0.2978,4.84
561,6793.21,183.07,83.64,331.94,0.023180000000000003,0.3054,5.23
562,6873.42,185.79,84.27,348.58,0.023719999999999998,0.3083,5.31
563,7631.34,194.97,86.04,363.65,0.02433,0.3226,5.49
564,7849.92,217.0,90.6,371.26,0.027089999999999996,0.4071,5.95
565,7679.05,242.46,90.87,381.36,0.02717,0.3947,6.28
566,6668.67,224.7,84.45,338.04,0.02441,0.3594,5.78
567,7213.72,231.3,85.29,350.9,0.02621,0.3643,5.82
568,7257.26,232.45,86.29,356.9,0.0265,0.3705,5.88
569,7591.85,239.27,87.45,381.55,0.02652,0.38,6.02
570,7807.77,247.78,89.4,400.44,0.02743,0.3881,6.12
571,7533.66,240.48,85.74,381.62,0.02609,0.36700000000000005,5.76
572,7478.74,231.15,84.81,368.04,0.025710000000000004,0.3621,5.73
573,7801.57,242.58,88.32,394.85,0.026560000000000004,0.3718,6.0
574,7948.68,248.34,99.0,399.67,0.02696,0.382,6.28
575,7894.53,245.97,99.23,390.9,0.02688,0.3753,6.21
576,8668.46,264.23,111.48,423.06,0.03096,0.4065,6.9
577,8562.2,265.3,111.48,426.63,0.03274,0.4185,7.66
578,8444.1,260.73,108.81,420.26,0.0321,0.42200000000000004,7.55
579,8027.21,239.64,102.09,402.17,0.02973,0.402,6.86
580,8116.0,245.26,104.57,412.9,0.03028,0.4071,7.2
581,8459.65,261.01,110.99,427.77,0.0325,0.419,7.48
582,8547.48,263.88,111.72,431.32,0.03689,0.4282,7.46
583,8073.18,246.94,104.73,395.1,0.03319,0.4172,6.55
584,7463.94,233.87,97.53,363.73,0.03138,0.3845,6.04
585,7591.88,237.77,100.16,379.27,0.03281,0.3882,6.17
586,7467.52,235.8,101.12,369.51,0.0308,0.3915,5.92
587,7767.37,245.05,109.98,390.68,0.03243,0.4156,6.31
588,7796.46,241.84,114.04,386.39,0.03179,0.4042,6.22
589,7535.9,226.62,111.42,371.06,0.02913,0.371,6.0
590,7533.53,227.66,112.7,374.0,0.029189999999999997,0.3806,6.05
591,7724.58,237.63,125.43,379.27,0.03005,0.3834,6.143
592,7834.57,243.13,130.66,383.97,0.03102,0.3889,6.239
593,8053.65,254.11,128.2,395.33,0.03234,0.3966,6.3839999999999995
594,8180.39,251.73,125.76,400.74,0.030760000000000003,0.3919,6.365
595,8621.48,261.81,132.6,412.72,0.03178,0.4023,6.547000000000001
596,8800.96,263.71,133.82,417.95,0.032260000000000004,0.4085,6.812
597,8976.99,267.69,132.2,425.4,0.03244,0.42700000000000005,6.979
598,8941.83,261.19,128.95,402.66,0.03213,0.4187,6.642
599,9045.47,263.66,133.74,407.98,0.03255,0.4245,6.763999999999999
600,9219.81,266.67,133.52,404.95,0.03225,0.4216,6.707000000000001
601,9536.85,272.21,135.6,412.85,0.03266,0.4301,6.82
602,10086.32,293.63,137.84,434.57,0.03318,0.4427,7.035
603,10513.81,305.23,135.7,470.15,0.03611,0.4634,7.189
604,10555.71,294.21,132.4,459.55,0.03612,0.4468,7.001
605,10992.37,306.13,128.94,462.67,0.03729,0.4557,6.9110000000000005
606,11679.1,314.13,124.63,445.42,0.0338,0.4384,6.079
607,10335.34,275.01,109.8,385.05,0.03003,0.3898,5.553999999999999
608,10772.75,290.45,112.59,395.64,0.03168,0.3974,5.676
609,11352.27,291.72,115.12,411.59,0.03207,0.4006,5.949
610,10677.83,287.02,119.64,395.84,0.03173,0.392,5.653
611,10006.43,278.07,113.43,387.44,0.030869999999999998,0.3859,5.559
612,9678.1,271.8,112.06,381.44,0.03036,0.382,5.5760000000000005
613,10841.91,289.83,117.22,405.55,0.03173,0.3953,5.841
614,11067.68,280.38,118.84,398.19,0.03108,0.3858,5.665
615,10787.94,280.58,116.68,391.33,0.03105,0.3742,5.686
616,10985.4,285.56,117.31,399.75,0.031760000000000004,0.3793,5.728
617,11109.42,284.46,117.18,398.1,0.03193,0.3872,5.757999999999999
618,11339.02,302.56,118.35,406.23,0.03347,0.3935,5.856
619,12117.31,303.09,117.93,410.87,0.03355,0.39,5.8389999999999995
620,11569.94,281.62,100.6,380.43,0.0312,0.3468,5.013999999999999
621,11002.39,263.0,95.38,314.86,0.02706,0.3185,4.336
622,11096.61,266.46,100.68,337.06,0.02767,0.32,4.601
623,10827.53,261.81,97.55,331.47,0.02767,0.3238,4.562
624,10118.85,223.07,88.06,275.17,0.02502,0.2999,4.052
625,9877.02,203.63,84.89,255.26,0.023880000000000002,0.295,3.972
626,9366.82,191.03,76.69,266.88,0.02068,0.2838,3.3110000000000004
627,9086.51,192.48,76.96,273.67,0.02043,0.2931,3.522
628,9292.61,206.32,87.12,284.36,0.022359999999999998,0.3036,3.7460000000000004
629,10135.16,214.01,95.05,295.51,0.024909999999999998,0.3107,3.8110000000000004
630,10379.19,220.33,97.62,305.38,0.02777,0.3192,3.998
631,10329.89,217.43,96.5,311.13,0.02727,0.3211,4.15
632,10072.07,211.88,91.08,301.17,0.026180000000000002,0.3157,3.94
633,9820.61,208.55,88.48,292.66,0.022019999999999998,0.306,3.957
634,9535.78,201.32,86.76,282.7,0.02271,0.303,4.015
635,9744.7,215.73,91.44,294.77,0.02284,0.3119,4.447
636,9668.52,212.99,90.26,295.17,0.02239,0.3077,4.4239999999999995
637,9310.47,202.84,86.61,298.47,0.021759999999999998,0.3052,4.027
638,9135.64,197.96,83.58,290.3,0.021509999999999998,0.2995,3.875
639,9386.9,206.43,87.41,301.83,0.02186,0.3056,4.101
640,9391.78,204.58,88.5,302.5,0.02172,0.3068,4.117
641,9581.6,209.73,89.99,317.95,0.02206,0.3154,4.2
642,9890.49,211.04,95.81,318.68,0.02198,0.3118,4.218999999999999
643,10340.82,214.99,92.75,320.17,0.02141,0.3094,4.0489999999999995
644,10509.35,216.25,93.59,326.32,0.021519999999999997,0.3113,4.163
645,10572.24,217.5,90.6,328.73,0.02137,0.3123,4.183
646,10978.89,222.7,92.93,335.65,0.022000000000000002,0.3194,4.23
647,11224.1,222.67,91.0,330.23,0.02155,0.3078,4.053999999999999
648,11393.98,220.8,87.39,331.56,0.02145,0.3072,4.14
649,11498.04,215.18,87.93,326.32,0.02135,0.304,4.0969999999999995
650,11674.06,207.03,82.66,308.61,0.0195,0.2899,3.8080000000000003
651,11232.42,200.92,82.04,304.94,0.01949,0.2911,3.8569999999999998
652,11119.32,205.95,85.23,313.33,0.0201,0.2952,4.06
653,11240.38,209.88,85.44,327.08,0.0203,0.2979,4.084
654,10765.3,203.38,83.14,327.59,0.02001,0.2921,3.96
655,9924.58,182.82,74.58,306.95,0.01768,0.2407,3.569
656,9497.12,173.67,70.95,268.41,0.01594,0.2455,3.321
657,9764.32,178.62,72.28,299.07,0.016569999999999998,0.2548,3.486
658,10010.76,182.12,71.68,300.21,0.01684,0.2586,3.4939999999999998
659,10079.46,183.49,71.43,302.52,0.01693,0.2638,3.516
660,10278.31,193.13,75.6,313.58,0.01772,0.2762,3.65
661,10576.37,194.89,73.3,311.62,0.01735,0.2699,3.6010000000000004
662,9870.07,180.3,70.08,289.11,0.01643,0.2581,3.3689999999999998
663,9777.06,182.87,70.99,294.14,0.01675,0.2606,3.4560000000000004
664,10053.67,188.72,72.5,305.74,0.01743,0.268,3.608
665,9911.2,186.45,71.69,299.0,0.01761,0.2645,3.5589999999999997
666,9907.03,183.16,70.73,301.22,0.01765,0.2664,3.47
667,10141.75,185.89,72.13,305.24,0.01765,0.2669,3.542
668,10038.26,184.74,71.98,303.5,0.017509999999999998,0.2649,3.495
669,9600.83,166.36,64.93,284.88,0.01548,0.2467,3.115
670,9344.69,164.19,62.26,276.02,0.015309999999999999,0.2476,3.062
671,9368.27,165.95,62.23,270.48,0.01541,0.2526,3.1719999999999997
672,9512.03,166.29,62.45,270.5,0.01542,0.2535,3.199
673,9578.66,168.24,64.09,273.48,0.0156,0.2513,3.116
674,9764.76,170.77,65.14,279.49,0.015380000000000001,0.2537,3.225
675,10296.3,174.83,66.63,292.81,0.015790000000000002,0.2584,3.313
676,10392.88,174.06,66.63,292.38,0.01566,0.2567,3.2760000000000002
677,10475.88,170.07,64.25,285.43,0.014509999999999999,0.2538,3.208
678,10228.17,165.67,64.08,279.91,0.01408,0.2474,3.117
679,10304.22,168.7,64.65,284.32,0.0143,0.2506,3.2030000000000003
680,10286.85,177.03,68.26,296.57,0.01525,0.2566,3.5210000000000004
681,10101.87,176.42,67.95,297.88,0.01546,0.2568,3.623
682,9966.94,176.96,69.82,299.27,0.01566,0.2535,3.6630000000000003
683,9874.13,174.55,68.3,292.44,0.014969999999999999,0.2511,3.653
684,10057.09,176.78,68.42,294.83,0.01454,0.2509,3.682
685,9855.34,177.9,67.4,294.66,0.01485,0.2525,3.6860000000000004
686,10251.96,180.53,68.41,296.43,0.015369999999999998,0.2546,3.701
687,10279.58,186.52,69.9,302.01,0.01555,0.2593,4.018
688,10103.87,188.67,69.6,300.28,0.015380000000000001,0.257,3.9539999999999997
689,10152.47,196.33,72.34,305.25,0.015790000000000002,0.2601,4.04
690,10100.9,207.9,74.15,318.36,0.016819999999999998,0.2855,4.055
691,9641.11,202.39,72.69,305.28,0.01665,0.28300000000000003,3.822
692,10065.55,212.49,73.0,308.39,0.017240000000000002,0.2835,3.839
693,9944.61,213.7,72.27,309.46,0.01732,0.2866,3.958
694,9871.97,206.32,71.13,302.85,0.01669,0.2684,3.747
695,9636.2,198.69,62.02,290.95,0.01601,0.2663,3.6630000000000003
696,8107.01,155.91,54.93,216.12,0.011940000000000001,0.2188,2.475
697,8246.24,162.64,53.1,217.18,0.01231,0.2322,2.699
698,7753.71,152.85,50.43,204.41,0.01217,0.2287,2.596
699,7888.5,161.51,52.81,208.39,0.012819999999999998,0.2335,2.7039999999999997
700,8044.45,168.86,53.98,217.87,0.013430000000000001,0.2387,2.783
701,7943.33,164.81,52.33,212.15,0.013000000000000001,0.2351,2.6860000000000004
702,7736.96,165.55,52.69,212.48,0.01316,0.2359,2.727
703,8212.01,174.07,55.06,219.19,0.01396,0.2454,2.8710000000000004
704,8186.3,174.37,55.39,220.15,0.01396,0.2451,2.9
705,8105.02,170.12,53.96,216.8,0.014130000000000002,0.2424,2.818
706,8021.3,171.25,55.36,218.2,0.014190000000000001,0.2453,2.8819999999999997
707,8052.51,172.6,55.79,218.28,0.01464,0.2468,2.935
708,7822.65,168.35,53.28,215.85,0.01465,0.2518,2.855
709,7798.09,168.97,53.38,218.97,0.014580000000000001,0.254,2.907
710,8126.71,177.78,56.65,226.96,0.01612,0.2715,3.123
711,8132.74,179.51,56.72,228.18,0.01671,0.2739,3.1239999999999997
712,8466.13,187.69,57.22,228.88,0.01609,0.2658,3.0389999999999997
713,8259.77,179.76,55.52,219.01,0.015719999999999998,0.2652,3.04
714,8272.12,177.98,55.66,220.59,0.01583,0.2679,3.05
715,8194.16,179.12,55.78,221.43,0.015819999999999997,0.2719,3.051
716,8228.06,180.9,56.15,222.71,0.01621,0.2771,3.1039999999999996
717,8116.92,177.5,53.66,217.83,0.0153,0.2835,2.825
718,7945.77,172.18,51.24,213.93,0.01486,0.2788,2.859
719,7948.95,173.0,51.64,214.04,0.0148,0.2803,2.888
720,7850.66,168.69,52.26,208.97,0.014980000000000002,0.2851,2.72
721,7919.05,170.35,52.8,210.74,0.01548,0.2879,2.8489999999999998
722,7911.49,169.74,52.8,211.02,0.015390000000000001,0.2817,2.8339999999999996
723,8177.11,172.18,53.87,223.41,0.01555,0.2891,2.885
724,8021.36,171.01,53.19,225.64,0.0155,0.2887,2.865
725,7336.06,153.97,47.43,198.6,0.013980000000000001,0.2501,2.549
726,7370.13,159.19,48.49,206.26,0.014509999999999999,0.267,2.659
727,7431.2,160.91,49.21,211.98,0.01523,0.2753,2.73
728,8654.84,174.15,54.25,241.88,0.015969999999999998,0.2842,2.998
729,9114.58,177.07,55.84,245.52,0.01621,0.2906,3.085
730,9201.49,181.01,57.69,258.18,0.0192,0.2942,3.262
731,9099.36,181.82,57.86,263.9,0.020040000000000002,0.2947,3.285
732,9018.3,180.48,56.96,283.36,0.01994,0.2905,3.198
733,8972.0,178.13,57.2,269.54,0.019190000000000002,0.2886,3.182
734,9072.62,177.75,56.88,271.56,0.01937,0.2852,3.219
735,9223.46,182.31,57.96,277.92,0.019719999999999998,0.2915,3.306
736,9108.22,179.3,57.37,282.28,0.019459999999999998,0.2891,3.205
737,9141.0,180.76,58.02,284.57,0.01874,0.2897,3.25
738,9196.64,182.63,60.97,286.49,0.01948,0.2956,3.4160000000000004
739,9269.82,188.09,62.68,291.35,0.0197,0.2975,3.56
740,9114.14,184.54,60.28,286.81,0.019209999999999998,0.2758,3.424
741,8682.74,181.02,58.79,270.2,0.01864,0.2706,3.323
742,8732.62,182.87,60.17,276.26,0.01895,0.2746,3.407
743,8767.94,183.7,61.17,279.46,0.0192,0.2769,3.455
744,8619.78,184.12,60.53,281.8,0.01895,0.2693,3.415
745,8576.09,182.44,59.79,281.13,0.019119999999999998,0.2673,3.3930000000000002
746,8721.68,185.36,60.28,282.08,0.01949,0.2704,3.423
747,8584.92,183.06,58.45,273.19,0.019219999999999998,0.2634,3.338
748,8393.29,177.53,56.24,259.49,0.01863,0.2523,3.285
749,8442.03,179.31,57.17,261.88,0.01877,0.2591,3.321
750,8411.3,180.5,57.71,260.1,0.01876,0.2595,3.333
751,8075.63,174.98,54.08,240.08,0.017169999999999998,0.2407,3.032
752,8016.54,172.92,54.29,233.57,0.01648,0.2431,3.031
753,8047.73,173.63,54.66,238.27,0.01671,0.2483,3.06
754,7437.33,156.47,48.38,220.46,0.0149,0.2354,2.742
755,6815.03,138.37,43.66,194.38,0.01348,0.2223,2.4619999999999997
756,7119.41,146.77,46.43,201.01,0.0142,0.2266,2.5780000000000003
757,6888.89,139.33,43.68,200.86,0.0142,0.2195,2.369
758,6560.13,132.48,42.33,192.82,0.013380000000000001,0.2015,2.354
759,7042.5,144.0,45.39,207.47,0.01444,0.214,2.5340000000000003
760,6873.1,141.42,44.71,203.85,0.01484,0.2132,2.503
761,7388.79,149.76,46.42,216.7,0.01565,0.223,2.608
762,7425.49,150.89,46.95,217.28,0.01587,0.2233,2.6319999999999997
763,7487.1,150.25,46.89,214.87,0.0157,0.2243,2.73
764,7261.95,146.4,45.71,209.59,0.015430000000000001,0.2192,2.674
765,7193.09,147.41,44.81,209.92,0.01565,0.2178,2.655
766,7260.93,146.33,44.47,211.3,0.01556,0.2184,2.6630000000000003
767,7110.76,143.68,43.91,203.09,0.014530000000000001,0.2101,2.577
768,7175.85,144.19,43.83,205.37,0.01444,0.2124,2.6310000000000002
769,7323.86,146.36,44.24,209.38,0.014490000000000001,0.2196,2.678
770,7503.1,147.62,45.17,210.32,0.014790000000000001,0.22399999999999998,2.722
771,7414.51,146.87,45.02,208.78,0.01464,0.2249,2.7119999999999997
772,7296.42,147.03,44.18,205.93,0.01439,0.2215,2.6260000000000003
773,7176.42,144.25,43.73,203.88,0.01408,0.2192,2.582
774,7167.13,142.52,43.41,204.4,0.014119999999999999,0.2201,2.555
775,7105.35,139.6,42.9,204.06,0.013519999999999999,0.2168,2.521
776,7199.39,143.28,43.56,206.48,0.01372,0.2152,2.5810000000000004
777,7033.14,141.58,43.4,205.03,0.0139,0.2149,2.559
778,7030.37,140.43,43.12,205.07,0.013890000000000001,0.2149,2.549
779,6869.19,129.95,39.14,194.36,0.01326,0.203,2.299
780,6585.46,120.01,36.33,173.25,0.01243,0.1784,2.161
781,6450.69,116.61,36.03,170.23,0.012320000000000001,0.1752,2.173
782,7057.66,126.02,39.15,183.52,0.01293,0.1849,2.412
783,7094.06,125.97,39.37,183.94,0.01292,0.1839,2.432
784,7132.82,126.93,39.61,185.61,0.01354,0.1905,2.441
785,7143.17,127.36,39.78,185.91,0.01376,0.1909,2.449
786,7275.28,126.41,40.31,188.46,0.01381,0.1886,2.501
787,7175.5,126.95,39.83,185.26,0.013340000000000001,0.1875,2.487
788,7132.3,123.64,39.53,183.04,0.0131,0.1864,2.459
789,7167.44,124.4,39.7,184.09,0.01324,0.1874,2.472
790,7061.61,122.49,39.65,186.9,0.013090000000000001,0.1845,2.512
791,7253.61,126.19,40.94,202.63,0.013369999999999998,0.1897,2.577
792,7295.33,127.68,42.17,204.59,0.01342,0.191,2.627
793,7224.79,130.26,41.83,205.78,0.01326,0.1916,2.6069999999999998
794,7141.94,128.01,40.98,201.91,0.013319999999999999,0.1896,2.572
795,7171.82,128.51,41.1,203.1,0.01353,0.1918,2.5789999999999997
796,6945.83,126.42,39.08,192.98,0.012969999999999999,0.1856,2.4330000000000003
797,6882.62,126.0,38.85,191.98,0.0128,0.1845,2.438
798,7278.6,132.81,41.84,219.03,0.013430000000000001,0.1912,2.6310000000000002
799,7330.07,134.29,42.69,220.74,0.01375,0.193,2.655
800,7355.11,135.02,43.19,222.34,0.013859999999999999,0.1943,2.6839999999999997
801,7736.57,139.03,44.55,232.28,0.01425,0.2074,2.761
802,7873.97,137.14,44.14,229.8,0.013930000000000001,0.2031,2.713
803,7757.04,135.42,43.93,231.48,0.0138,0.2013,2.695
804,7682.56,135.47,43.82,231.4,0.013930000000000001,0.2002,2.656
805,8003.87,142.09,47.8,258.99,0.01468,0.2086,2.9360000000000004
806,7968.4,141.86,48.88,258.13,0.01466,0.2097,2.935
807,8057.37,142.32,48.93,261.19,0.01485,0.2098,3.068
808,8106.4,143.68,49.6,267.03,0.01505,0.2114,3.108
809,8559.93,159.15,55.3,314.06,0.01609,0.2261,3.573
810,8586.56,158.64,54.77,310.04,0.01623,0.2221,3.53
811,8665.99,162.2,56.75,319.95,0.01712,0.2265,3.7439999999999998
812,8807.26,165.09,58.0,331.2,0.01734,0.2316,3.7030000000000003
813,8508.15,161.67,55.41,320.34,0.016069999999999997,0.22699999999999998,3.426
814,8521.52,161.21,55.8,323.85,0.01635,0.22399999999999998,3.486
815,8479.9,164.89,55.92,332.97,0.01636,0.2298,3.5589999999999997
816,8582.43,165.77,57.13,339.21,0.017240000000000002,0.2321,3.5860000000000003
817,8290.98,158.92,52.38,316.67,0.01577,0.2206,3.4939999999999998
818,8225.83,155.29,50.68,297.73,0.015719999999999998,0.2134,3.358
819,8263.42,157.64,52.28,305.23,0.016040000000000002,0.2162,3.4930000000000003
820,8302.57,159.43,52.91,307.52,0.016390000000000002,0.2179,3.4360000000000004
821,8572.37,165.22,55.89,347.72,0.01694,0.2259,3.6489999999999996
822,8892.58,169.95,57.31,361.11,0.01726,0.2304,3.884
823,9234.27,173.28,59.39,376.26,0.018609999999999998,0.2339,3.958
824,9181.72,170.64,58.18,371.63,0.01785,0.2303,3.89
825,9208.36,175.18,65.34,364.47,0.01819,0.2335,4.025
826,9296.57,179.2,67.6,372.47,0.0185,0.2368,4.0760000000000005
827,9169.21,179.28,67.74,369.15,0.01864,0.2357,4.047
828,9230.83,186.68,68.37,374.65,0.0189,0.2467,4.135
829,9089.52,184.59,66.65,372.66,0.01848,0.247,4.0680000000000005
830,9162.98,187.85,67.54,378.77,0.01932,0.2661,4.173
831,9533.37,201.03,70.97,418.66,0.02011,0.2698,4.436
832,9714.16,212.88,72.79,432.48,0.02153,0.2772,4.511
833,9665.26,213.39,71.57,424.9,0.0204,0.2638,4.4319999999999995
834,9880.67,223.03,75.06,435.18,0.0214,0.2766,4.758
835,9761.16,216.74,72.48,435.8,0.020980000000000002,0.2675,4.738
836,9716.32,218.05,72.57,440.14,0.02147,0.2671,4.793
837,10250.55,237.72,76.78,462.3,0.02281,0.2818,5.261
838,10081.02,256.05,77.39,459.3,0.022719999999999997,0.3002,5.172999999999999
839,10103.67,260.19,78.61,466.31,0.02375,0.3106,5.222
840,9789.89,262.3,75.04,423.82,0.02302,0.2951,4.505
841,9634.4,237.46,67.62,382.96,0.02033,0.2683,4.039
842,9482.71,242.88,68.72,370.47,0.02017,0.2695,4.034
843,9618.77,259.49,70.32,385.7,0.02056,0.2758,4.261
844,9340.17,253.88,67.92,371.29,0.0197,0.2707,3.658
845,9402.81,245.86,66.24,355.19,0.01904,0.2623,3.793
846,9582.07,254.31,68.74,367.21,0.019790000000000002,0.2688,3.9530000000000003
847,9577.84,256.61,72.49,367.55,0.019880000000000002,0.2707,3.978
848,9669.88,261.73,74.81,372.52,0.02028,0.2753,4.093999999999999
849,9495.76,256.8,71.84,363.83,0.01933,0.264,3.9189999999999996
850,9258.4,244.93,69.59,345.53,0.01891,0.2511,3.9010000000000002
851,8652.97,216.01,57.65,301.52,0.015059999999999999,0.2229,3.3289999999999997
852,8540.74,210.14,57.24,307.33,0.01601,0.2238,3.387
853,8449.12,214.0,56.61,299.71,0.016380000000000002,0.2281,3.3539999999999996
854,8545.32,217.53,58.04,305.57,0.01687,0.2275,3.516
855,8443.57,212.6,56.2,304.29,0.01645,0.2242,3.428
856,8521.79,216.19,57.33,310.82,0.01674,0.2259,3.4989999999999997
857,8680.57,220.3,59.51,321.51,0.0172,0.2299,3.5669999999999997
858,8690.82,220.73,58.9,310.7,0.01719,0.2305,3.535
859,8772.83,224.68,60.37,319.55,0.01779,0.2346,3.5989999999999998
860,9015.35,227.86,61.31,333.1,0.01793,0.2386,3.72
861,8880.33,237.09,60.19,327.52,0.016640000000000002,0.2354,3.6319999999999997
862,8033.06,196.58,50.66,269.15,0.014580000000000001,0.2009,2.9960000000000004
863,7664.34,190.5,46.78,253.66,0.014159999999999999,0.1984,2.858
864,7758.12,195.79,48.91,263.04,0.01469,0.2054,3.0
865,7614.48,181.93,45.55,250.49,0.014130000000000002,0.1994,2.853
866,4736.21,103.72,28.74,140.72,0.008333,0.1306,1.7009999999999998
867,3948.92,90.1,24.96,135.58,0.007189,0.1138,1.4240000000000002
868,5069.29,121.06,33.89,164.18,0.009643,0.1434,1.94
869,5114.06,120.22,34.04,165.88,0.009701999999999999,0.1445,1.9509999999999998
870,4454.22,101.0,29.27,148.46,0.008526,0.1282,1.719
871,4950.9,109.87,32.62,169.56,0.009577,0.1402,1.8780000000000001
872,5024.71,110.27,32.42,169.45,0.009673000000000001,0.1404,1.8780000000000001
873,5268.33,115.82,34.1,177.89,0.01013,0.1448,1.9769999999999999
874,5691.69,116.16,34.19,190.56,0.01047,0.1455,1.8980000000000001
875,5876.79,125.97,36.37,206.88,0.010709999999999999,0.1519,2.112
876,5750.68,121.13,34.88,200.23,0.0102,0.1463,2.106
877,5703.64,119.66,34.61,199.11,0.01009,0.145,2.064
878,6406.64,133.1,38.41,218.11,0.01115,0.1576,2.283
879,6483.0,132.99,38.24,213.99,0.011179999999999999,0.1574,2.2319999999999998
880,6539.61,133.67,38.54,218.79,0.01128,0.16,2.266
881,6312.53,130.12,38.0,211.64,0.011059999999999999,0.1697,2.193
882,6051.23,125.06,36.61,202.69,0.01085,0.1665,2.0909999999999997
883,5882.2,124.0,37.04,204.75,0.01039,0.1622,2.104
884,5874.8,124.23,37.15,205.4,0.01068,0.1624,2.115
885,6350.61,130.52,38.45,216.0,0.01141,0.1706,2.188
886,6168.0,129.07,37.27,211.79,0.01115,0.1683,2.15
887,6585.75,135.64,39.14,222.14,0.011559999999999999,0.1746,2.256
888,6618.82,137.91,39.66,230.47,0.0118,0.1761,2.2769999999999997
889,6671.05,139.13,40.0,232.31,0.01178,0.1777,2.289
890,6689.07,140.88,39.97,225.22,0.011479999999999999,0.1765,2.32
891,6779.91,142.88,40.38,231.01,0.01261,0.1794,2.353
892,7084.52,162.65,43.74,247.12,0.013219999999999999,0.1901,2.556
893,7157.96,163.69,44.31,250.09,0.0131,0.1915,2.589
894,7124.88,165.51,44.75,253.95,0.013219999999999999,0.19399999999999998,2.682
895,6757.67,152.65,40.97,226.07,0.01205,0.1817,2.416
896,6785.52,154.27,41.53,221.98,0.01234,0.1853,2.427
897,6802.16,155.41,41.93,227.04,0.01237,0.1865,2.46
898,6612.34,150.39,39.81,215.98,0.012159999999999999,0.1811,2.336
899,6773.97,155.73,40.58,220.15,0.012440000000000001,0.1839,2.419
900,6614.79,152.22,39.17,214.1,0.0122,0.1802,2.396
901,6487.08,148.5,38.01,206.68,0.011859999999999999,0.1739,2.338
902,7005.79,168.72,41.69,229.8,0.01278,0.1865,2.5860000000000003
903,7028.43,170.85,42.09,231.8,0.01291,0.1886,2.616
904,7072.33,176.65,41.64,229.78,0.01285,0.1885,2.5380000000000003
905,6770.07,167.07,39.63,216.26,0.01226,0.1782,2.4419999999999997
906,6779.51,168.44,40.14,215.65,0.01235,0.1814,2.485
907,6831.44,170.11,40.34,217.72,0.012459999999999999,0.1822,2.51
