,BTC,ETH,LTC,BCH,TRX,XRP,EOS
797,51975.01,322870.41,280514.75,333174.7,5061579.45,111746841.82,1367289.42
798,22083.57,115745.54,127622.69,198040.84,3251730.37,46925850.43,609244.11
799,24084.13,185361.33,175570.06,84911.43,4026088.97,62855598.91,1351969.98
800,46443.66,393104.23,294629.87,274392.2,6195312.33,225291797.01,1547457.2
801,75423.75,307314.03,437260.95,266715.47,7139784.78,183303027.45,1382136.59
802,85087.59,438191.5,526931.15,353135.84,5943471.34,157283295.58,2271763.89
803,40045.64,220472.65,206443.52,220155.17,3471547.45,106284602.56,767293.01
804,55534.09,340145.92,517337.36,371969.12,5164912.11,134243376.4,1853661.93
805,30734.63,219980.58,445138.75,384888.46,5697374.26,129335328.46,1572731.11
806,17525.61,124028.18,253739.18,196393.2,4357143.83,64523413.8,1292869.88
807,22746.0,142106.05,294363.7,152993.3,3748332.87,80248195.38,844728.26
808,89444.78,759686.35,1063400.32,890197.66,18841690.69,270673053.42,6605220.2
809,50394.79,491477.66,520674.56,907541.63,17205478.08,199358210.76,3229342.04
810,33539.82,285901.94,290302.76,398918.91,8880198.54,148328534.31,2622333.47
811,48787.4,429483.32,552108.55,513303.42,9682778.01,185841267.5,3669112.91
812,19872.9,342146.96,319372.02,640571.63,6280132.48,163966775.09,2548023.22
813,47750.9,312457.55,320172.37,560478.55,10875146.21,130939847.3,3055061.57
814,21888.47,230863.12,170030.21,374199.94,9158669.2,114498769.85,1212054.35
815,22731.19,173599.37,156200.3,159096.82,10328197.5,130627334.73,946193.91
816,17278.13,144705.56,143942.51,124819.97,6352680.06,99402928.8,1190765.63
817,38348.08,220717.17,328440.36,246828.29,43709875.49,135295585.81,993090.76
818,27811.03,275813.26,285366.16,306375.55,32273626.0,150933194.28,1773764.33
819,14296.82,110799.75,149161.02,92272.96,4212323.09,60153876.73,861948.36
820,22444.54,199250.44,153590.05,143845.82,3586894.48,66246983.56,1067312.64
821,37524.75,249559.67,261114.61,164215.66,7004417.73,100165960.36,3025373.71
822,51850.54,292723.24,381077.68,325496.05,11644011.11,141727523.01,2310446.39
823,36978.22,231159.66,355827.86,351413.31,13361059.3,123887831.96,1828568.56
824,45852.79,393884.2,743082.17,319921.44,26785380.85,166312286.85,3167144.58
825,31334.26,288720.14,480417.89,252638.77,55877151.73,137523196.64,2765100.02
826,14778.25,194895.37,488171.45,157384.75,6461854.85,80744852.38,893051.63
827,24059.37,304662.24,479003.13,133004.31,11120074.14,152764537.62,2079812.1
828,33363.87,256463.1,409172.83,155435.89,31317636.49,143726205.68,2091617.21
829,26614.92,233221.45,291524.28,195251.61,7942037.51,252231468.87,1341105.61
830,47150.99,425891.26,406622.85,273162.09,11190110.36,296194012.23,3007170.71
831,42264.62,439258.18,410985.33,348320.55,20791733.51,234180212.65,1974563.98
832,25549.21,485159.87,309120.0,215126.55,14963227.93,149328171.15,1272638.49
833,24889.03,416361.28,397775.81,205063.1,11578649.52,123399863.32,1902594.68
834,33829.57,333529.58,292743.01,249909.28,12435249.56,109714885.73,1800706.1
835,40941.28,350099.94,315210.06,217064.88,10857917.91,160902069.65,1584905.38
836,49240.73,451658.89,333123.0,213479.41,11633688.61,194987023.59,1721640.28
837,43484.9,880495.96,553298.75,250163.54,14987728.35,318180602.48,2437843.01
838,49389.81,728637.07,600740.99,242794.81,27638053.93,516982853.96,2321517.19
839,28984.69,533456.72,348329.88,230169.37,20324380.85,264212264.61,2035593.84
840,29878.88,645119.01,464371.31,249381.5,18332308.28,269847384.58,5014497.16
841,27579.54,725289.67,604507.27,284306.92,25193112.73,247666376.43,5128714.9
842,37157.31,642564.53,379126.17,365218.09,11289432.94,219594342.48,3833766.64
843,38551.14,653942.79,358989.05,420992.09,10890712.39,235617284.68,3179812.91
844,47506.68,575629.09,521883.6,303118.0,20080863.05,273138746.78,6285792.76
845,36843.12,569151.21,421064.56,274686.55,9096689.5,222791604.25,4508726.44
846,30286.18,396309.86,338424.31,288648.87,7174587.42,157393616.85,2329599.29
847,12206.36,200466.83,321826.5,152541.83,4454188.74,86411412.13,1155409.81
848,23058.71,283606.61,395437.24,186391.75,6100557.09,94411774.96,2392690.02
849,34044.18,538004.21,478086.1,246241.36,7534343.11,173196273.85,2624156.71
850,34827.75,507382.43,399187.46,288358.29,7364466.41,211685886.88,3012946.26
851,65447.95,1131295.04,928682.31,351986.32,28486697.29,339673714.75,7705952.2
852,47005.39,876159.58,581662.06,443964.37,11950009.1,266020335.21,3751924.32
853,41600.5,637152.52,476032.72,371114.78,8051581.01,231857696.41,2461884.7
854,16806.37,272351.21,256103.82,276312.51,5072370.63,124296658.69,1053735.49
855,25550.31,443664.28,287276.14,232531.39,5934077.68,119354191.03,1721281.39
856,33004.6,494911.4,362765.71,294716.19,6443632.16,126609863.27,2054376.96
857,28648.83,447365.33,326304.6,286627.74,5325237.86,132214279.84,1617501.13
858,22115.34,304602.93,229511.27,219445.34,5804006.65,138308338.42,1315613.91
859,33760.74,429704.36,308464.12,234636.69,5554908.66,193026658.32,2100145.78
860,21090.1,370415.84,267069.05,268744.46,3137608.16,125928528.6,1061234.79
861,20669.17,375284.93,234404.22,178483.96,7316490.91,104203176.77,1259550.9
862,63231.33,808197.06,621812.13,331385.31,17916882.38,218648290.82,5659532.81
863,86700.45,1139420.18,805268.44,504545.17,19975130.86,293809046.2,4678190.91
864,53646.28,546992.24,395363.84,431160.79,6503939.09,213572897.1,2426285.47
865,47596.23,676119.47,412784.16,224348.57,5827220.07,228837490.91,2121304.4
866,286243.45,3553445.21,2169805.98,821688.66,88646283.39,813570500.54,20489001.46
867,319316.54,3007330.85,2580573.92,1133870.11,75831529.91,730444001.91,20528039.94
868,87978.27,648364.28,682138.28,524432.36,11803450.8,162121749.53,4133987.1
869,105160.64,906576.62,589662.57,414830.48,10393162.93,190580331.53,2953421.5
870,203116.86,1774122.83,1220595.07,557459.19,17616728.04,449738231.38,4975258.93
871,116314.49,810972.48,714768.11,504655.42,7779708.57,321935699.9,2464640.24
872,109210.96,670519.46,565392.27,322799.35,7340167.32,256506413.79,2110367.15
873,147007.71,1225586.09,971254.04,412948.97,29451161.6,386754258.65,4520415.62
874,148232.44,1566117.5,1253480.8,416811.23,20282209.31,342771792.75,5394420.83
875,67262.29,665459.63,503134.63,311346.88,6021612.74,176854249.78,2171239.58
876,75451.24,679061.33,558850.08,360681.51,6571957.08,156166125.77,2464903.81
877,107692.99,847719.18,637773.07,298409.23,18806082.5,260027785.38,2193523.26
878,105151.69,747064.11,500218.63,204342.9,8731836.7,313242832.67,1215113.97
879,84721.04,514246.81,467578.22,225326.89,5675030.4,269685731.94,1237017.29
880,45203.7,365473.14,329489.06,235659.8,14680487.54,329161956.71,899550.5
881,57134.12,380101.55,409818.16,245023.31,6278981.51,360235604.87,2207291.19
882,60814.06,422672.98,473929.13,282065.26,6716691.67,242431536.66,2792095.36
883,47232.21,291567.09,233185.95,244535.2,8955477.57,161137143.68,1183501.63
884,70623.69,385031.25,266550.48,201500.16,6484747.31,221847308.43,1175588.55
885,36169.65,213813.56,179451.91,197190.28,2222369.41,212806508.96,690071.83
886,59228.61,299792.55,264347.85,177633.49,3523568.1,267899242.83,1340037.97
887,93059.32,606795.53,484271.12,240359.85,11605959.45,281030609.05,3382567.6
888,55578.32,370799.38,286514.77,185280.5,5253913.57,218982482.19,1462126.05
889,33774.99,236888.41,180685.15,146971.97,5223430.58,145272165.56,886430.14
890,26776.41,171134.48,160192.62,148365.13,11969470.48,68756047.76,907097.49
891,78676.82,967688.14,544591.08,199917.34,12352373.62,284688747.99,3653906.07
892,70648.16,1070847.96,630570.24,248076.52,12854410.86,333145839.37,3051176.52
893,60952.77,539563.15,350543.93,341089.27,15118807.51,260503086.18,2321051.52
894,44071.93,365107.5,258640.47,263899.42,5269446.4,216281157.58,791504.11
895,63355.47,904618.31,491690.28,269082.6,9170180.95,241674086.11,3304531.81
896,24917.32,267345.06,226487.83,279246.41,10866291.48,129699333.18,1191596.9
897,42382.58,379644.93,272006.79,164067.47,5570851.08,120283605.61,1200356.79
