,BTC,ETH,LTC,BCH,TRX,XRP,EOS
47,1773813863.46,806129945.07,584754476.6,409667501.78,353615.09,728341477.02,175990593.97
48,2682351213.91,633348317.08,828163804.95,191047439.84,212866.81,505913400.23,114730452.82
49,2078806368.79,378863163.02,389831717.68,110491376.74,717825.11,222751214.53,103287522.15
50,2264650369.71,381124251.98,511044214.22,110593944.27,608356.45,119074616.08,65294868.06
51,2597510049.89,752383737.04,626661390.18,418792732.06,1115064.48,219544767.16,87399002.01
52,3136709262.09,1094688835.82,814023803.65,651099368.75,739566.25,247300691.51,308476717.31
53,3791752510.78,889990388.6,752136890.57,1915071070.77,868225.93,175104956.82,100087015.98
54,2619295475.76,725479885.52,422642587.94,787854447.7,1376577.35,791256236.25,102539472.6
55,6245731508.4,1535685091.41,1167484790.83,959174529.93,999508.47,899821406.17,233409143.81
56,2491903154.48,468771914.78,433571769.1,562467930.34,1434012.98,228659274.81,73949389.9
57,2428437693.16,477777689.82,314928561.95,439830450.44,1397619.17,205506213.42,51606674.53
58,1487888106.52,382873119.5,154893244.84,187864797.77,601107.61,99675911.72,30585091.05
59,2198577125.17,293691001.17,190763629.05,182771250.32,1155999.59,133293079.02,39825469.76
60,2162831128.76,352542483.1,219103646.23,161281901.39,790115.86,426150824.52,45882343.74
61,2425912717.56,437323299.68,281385850.91,193654890.44,603769.47,346845252.53,37397942.8
62,1733583750.2,392497843.64,207115905.19,279681307.4,744970.78,1092825146.85,33063363.07
63,2387311023.42,455555629.24,268737310.82,221420859.69,650470.81,1565228735.26,39561494.38
64,1492142483.58,259822610.45,187138183.8,131177357.02,644515.53,514273018.98,17720129.43
65,1057521524.42,256171569.97,115831512.64,80872345.44,1385041.55,232757444.9,16182124.81
66,1956783037.35,949013949.18,314730425.65,213749238.32,4832193.04,418605330.49,37943548.37
67,1604206990.04,778108786.12,211596420.85,170977759.75,3817909.41,986250815.39,36750566.6
68,1656714736.62,780050914.4,206659684.03,167327220.48,18153816.44,1299128128.22,68944379.74
69,2283988962.92,808280779.56,262545479.11,188339076.32,16580952.61,1002020058.28,39367702.71
70,1412703790.73,381555969.51,511915657.4,189153648.98,10868708.06,398736590.78,29054146.06
71,1309532650.11,602250144.77,212682356.33,203905526.98,10881560.05,272359641.4,38918502.73
72,2166366561.33,1292737991.11,270377483.58,173810008.85,7437614.11,535353427.56,46591820.4
73,1486802326.34,986697724.1,184228877.9,118646869.3,5415399.21,480316287.77,20872868.4
74,2025083791.13,1445484601.88,207658680.7,428980394.88,6006715.1,761397002.79,86012294.9
75,2373494121.74,1270849838.43,262771223.33,370363445.96,3650414.96,1018947968.35,115951605.7
76,1402292716.89,704750432.94,140305335.34,147982320.1,2013551.37,429715482.31,175879710.07
77,1021352776.21,744906594.35,176341211.15,183442789.42,2647531.84,194844832.58,294136188.45
78,1112590573.36,610496132.15,189083699.89,114182801.74,2149288.57,185909079.46,98670786.6
79,1170462750.59,537797572.32,110848991.11,124413534.2,3613876.25,178452052.26,61599316.88
80,3842651741.45,1931700742.0,473245937.42,413640550.4,2900953.77,970771226.39,158929640.74
81,3666978316.26,2034010888.99,458374670.48,275433374.11,5023979.89,929665358.44,103387986.52
82,2357251805.09,1117430433.28,274884322.56,138733377.09,3867488.57,877858800.75,60490149.99
83,1264875700.45,517599347.75,132586901.46,82814184.28,1456384.83,401871655.01,48673168.94
84,1492721765.44,545646401.81,133356395.48,150204592.86,1351560.1,249160785.57,144827267.67
85,1552755289.93,543760385.27,118925936.69,116810397.92,1450560.14,345641735.59,149233104.28
86,1811992345.95,676845706.25,141918011.1,111361124.15,1270665.31,392473700.15,162529908.43
87,1710180828.64,660805261.99,119223032.27,88416102.82,1173388.36,421893589.27,117889152.87
88,1286435482.05,521553676.55,86367198.84,63619330.87,1474028.72,245746147.37,58178915.62
89,1061064251.44,568607934.27,73767401.29,51824161.08,702261.93,137374141.43,90728372.99
90,1560135332.27,509049582.65,84960279.65,82441054.63,1096115.66,249741656.68,74893464.87
91,1031091633.68,395059716.61,68085098.56,49189009.08,849904.98,107159051.53,38578052.18
92,1038153169.8,662174309.95,81443118.1,98711706.94,991763.06,160930675.26,46763405.28
93,920836244.04,515965244.78,73715876.66,49086467.06,683635.03,130238546.43,47827947.18
94,1720894077.2,835962532.22,126940449.8,87724135.57,1004559.19,216780181.79,99688763.26
95,1230902973.11,550605628.52,92416470.16,71084957.65,722256.67,155671720.77,63633373.23
96,1964308989.29,1033001644.78,177798590.66,109869806.02,979648.45,243922158.25,85914653.99
97,2768759876.15,1606436956.8,264489437.71,143714769.61,1371128.78,516429237.37,106403040.92
