,BTC,ETH,LTC,BCH,TRX,XRP,EOS
44,17399.18,519.35,225.55,1429.02,0.00525,0.247,4.48
45,17560.65,678.25,401.76,1601.28,0.008,0.4369,5.88
46,17267.96,755.07,347.8,1664.79,0.0206,0.5006,7.28
47,16941.08,751.68,314.78,2053.26,0.02041,0.8809,8.7
48,17987.03,696.89,317.69,1939.79,0.01904,0.8523,8.36
49,19587.7,718.37,311.18,1864.87,0.03901,0.8122,9.29
50,19870.62,732.45,332.09,1904.01,0.04093,0.7524,8.99
51,19221.1,799.37,364.34,2311.36,0.05256,0.7912,8.97
52,19021.97,868.89,376.1,2827.39,0.050089999999999996,0.8402,12.49
53,17813.6,830.2,346.73,4112.39,0.04689,0.7426,11.7
54,17301.83,840.55,327.26,3717.55,0.06969,1.13,11.85
55,15823.72,794.16,309.11,3163.97,0.04877,1.24,10.66
56,15493.23,747.53,312.71,3249.32,0.05637999999999999,1.07,9.25
57,14413.72,701.07,285.4,2997.03,0.051019999999999996,1.01,8.42
58,14467.43,747.36,283.46,2883.55,0.04018,1.02,8.83
59,16094.67,756.03,283.86,2929.03,0.05088,1.09,8.71
60,16514.59,766.53,285.32,2924.47,0.0418,1.28,9.41
61,15505.51,741.46,265.65,2727.03,0.04017,1.31,8.76
62,15109.81,755.2,258.36,2884.96,0.04244,1.97,8.73
63,14461.46,741.67,243.42,2634.36,0.041339999999999995,2.44,8.19
64,14241.82,746.62,235.4,2485.77,0.04936,2.09,7.82
65,13921.53,765.3,232.26,2413.01,0.06129,2.09,7.95
66,15306.13,882.61,260.53,2719.88,0.11900000000000001,2.21,8.6
67,15435.01,951.7,256.81,2776.56,0.131,2.85,9.43
68,15408.66,997.44,244.88,2558.9,0.3876,3.29,10.49
69,17126.95,1018.37,251.56,2523.51,0.382,3.05,9.85
70,17252.85,1010.17,305.21,2639.55,0.3182,2.85,9.9
71,17184.81,1117.84,287.27,2760.35,0.2376,2.82,10.89
72,16302.92,1228.25,273.47,2572.13,0.21899999999999997,2.78,10.39
73,15390.28,1300.3,258.59,2489.58,0.1547,2.5,9.74
74,14919.49,1385.22,249.31,2944.89,0.1437,2.13,11.49
75,14979.96,1333.92,252.89,2952.68,0.1339,2.24,12.46
76,14129.08,1287.06,241.83,2628.15,0.11699999999999999,2.16,15.24
77,14595.04,1422.86,262.87,2869.38,0.122,2.1,18.67
78,14415.67,1389.32,268.81,2728.55,0.1061,2.0,16.13
79,14355.82,1381.35,244.4,2558.33,0.1046,1.88,14.7
80,13648.84,1282.27,232.4,2411.97,0.0839,1.68,12.98
81,11736.3,1115.66,204.56,1903.53,0.107,1.38,10.56
82,12018.43,1093.9,208.37,1881.06,0.1085,1.73,11.47
83,11780.49,1083.62,201.25,1853.19,0.09487000000000001,1.68,11.43
84,13031.04,1164.62,214.72,2114.15,0.08946,1.63,15.75
85,12787.35,1150.57,210.81,2025.18,0.08601,1.57,15.57
86,11913.74,1084.28,194.34,1805.85,0.08292000000000001,1.42,15.14
87,11388.52,1020.66,186.11,1692.62,0.07499,1.44,13.92
88,11531.6,1062.6,184.7,1676.53,0.07628,1.42,13.97
89,11741.92,1102.42,184.69,1699.85,0.07687000000000001,1.38,15.09
90,11656.54,1075.59,182.15,1672.5,0.07213,1.32,14.8
91,11638.69,1121.9,182.92,1664.05,0.0703,1.24,14.74
92,12064.19,1240.47,194.48,1755.53,0.0729,1.39,14.97
93,11860.29,1240.32,193.42,1753.53,0.06861,1.37,14.85
94,11263.7,1173.18,180.61,1653.4,0.0655,1.27,13.6
95,10377.96,1122.98,166.86,1519.81,0.055639999999999995,1.15,12.25
96,10280.84,1155.58,165.71,1497.56,0.060129999999999996,1.14,12.17
97,9147.93,1027.66,142.0,1269.81,0.047580000000000004,0.961,11.09
98,9504.37,997.6,166.33,1318.52,0.0498,1.02,11.25
99,9400.99,971.05,174.66,1289.48,0.04813,0.9678,10.85
100,8391.29,857.82,153.9,1175.17,0.04025,0.835,9.3
101,7932.38,801.73,147.26,977.59,0.03791,0.7785,8.47
102,8572.68,858.28,159.11,1035.92,0.041319999999999996,0.8132,8.97
103,8643.94,844.86,151.14,1355.15,0.03928,0.7887,8.79
104,8743.2,880.22,164.24,1338.29,0.04747,0.9279999999999999,9.61
105,9081.49,909.32,169.32,1381.63,0.05687999999999999,1.23,9.9
106,8573.35,853.74,155.86,1298.3,0.04856,1.04,8.92
107,8997.34,874.85,163.3,1293.05,0.04863,1.08,9.35
108,8955.15,867.6,162.19,1285.27,0.04647,1.05,9.2
109,9508.22,922.37,217.42,1376.41,0.046830000000000004,1.15,9.92
110,10223.58,947.53,237.15,1392.66,0.04821,1.14,10.12
111,10303.14,945.36,234.83,1547.53,0.05412,1.12,9.95
112,11119.45,974.83,232.71,1553.42,0.055029999999999996,1.2,10.06
113,11288.34,981.48,231.97,1635.6,0.055510000000000004,1.18,10.05
114,11265.96,955.62,226.21,1543.78,0.05341,1.13,9.65
115,11802.23,958.86,252.2,1553.99,0.05244,1.13,9.8
116,11295.58,906.56,231.7,1407.46,0.0488,1.04,8.93
117,10941.57,871.32,221.44,1341.78,0.04743,0.9999,8.65
118,10420.67,882.42,215.84,1314.1,0.04398,0.9829,8.53
119,10528.0,874.72,218.45,1299.76,0.0461,0.9670000000000001,8.46
120,9873.79,849.52,223.1,1203.52,0.04257,0.9242,7.96
121,10457.51,880.12,231.6,1271.04,0.04305,0.9433,8.33
122,10879.38,894.92,223.21,1295.46,0.04363,0.9579,8.83
123,11067.76,887.51,223.61,1275.66,0.047,0.9467,9.13
124,11090.3,880.21,214.68,1303.12,0.05,0.9481,8.57
125,11191.94,876.56,213.42,1303.38,0.057,0.9211,8.7
126,11530.66,867.44,217.99,1298.19,0.05325,0.9206,8.28
127,11539.79,867.34,214.65,1291.25,0.05003,1.03,8.16
128,11694.15,868.8,215.97,1291.84,0.04849,1.09,8.29
129,11441.65,851.04,210.81,1266.93,0.0483,0.9791,7.95
130,10913.7,825.32,199.47,1223.5,0.04535,0.9129999999999999,7.29
131,10119.21,772.51,188.18,1116.18,0.04007,0.8716,6.7
132,9433.38,730.46,189.98,1076.21,0.03827,0.8415,6.18
133,9518.62,747.82,194.73,1089.16,0.03889,0.8412,6.45
134,9735.64,735.01,193.19,1157.26,0.03984,0.8301,6.2
135,9907.41,739.87,193.04,1150.22,0.039639999999999995,0.8282,6.18
136,9486.12,714.19,181.94,1099.83,0.038610000000000005,0.7991,5.94
137,9360.66,703.38,178.04,1072.38,0.03714,0.7918,6.03
138,8432.12,620.43,167.81,955.7,0.03175,0.7238,5.33
139,8616.63,626.13,172.02,1063.18,0.03179,0.7091,5.32
140,8360.64,609.94,165.62,1030.74,0.031089999999999996,0.6829,5.09
141,8299.86,559.93,157.44,952.29,0.031110000000000002,0.6822,4.77
142,8725.6,559.07,163.91,1000.07,0.03756,0.7249,6.26
143,9056.23,567.0,173.8,1074.07,0.043269999999999996,0.7203,6.35
144,9184.51,590.2,175.41,1084.51,0.04133,0.7085,7.28
145,9107.0,578.01,172.53,1065.19,0.03949,0.6902,7.25
146,8935.88,543.84,169.04,1030.62,0.04203,0.6535,7.07
147,9036.23,546.01,169.69,1036.05,0.05279,0.6776,7.08
148,8690.36,535.77,163.22,994.0,0.04993,0.6541,6.67
149,8521.04,526.2,160.96,980.1,0.046439999999999995,0.6377,6.51
150,8226.24,491.92,149.33,928.65,0.04767,0.6018,6.52
151,8117.79,465.2,139.79,897.94,0.04958,0.5886,6.5
152,7983.77,448.5,132.52,869.29,0.05404,0.5745,6.29
153,7280.27,411.17,126.57,772.11,0.04748,0.5257,6.18
154,7228.4,421.05,125.21,737.71,0.04358,0.5219,6.16
155,7056.22,399.59,118.37,700.69,0.03519,0.5078,5.99
156,8218.66,394.12,121.72,687.9,0.03605,0.5034,5.9
157,7528.97,426.84,137.4,724.9,0.03619,0.5531,6.15
158,7442.42,417.11,134.93,711.43,0.03547,0.5523,6.07
159,6933.66,387.56,122.69,659.23,0.04612,0.4975,6.41
160,6869.53,385.78,120.47,648.76,0.04423,0.4947,6.38
161,7083.85,397.1,119.85,657.27,0.0385,0.4962,6.01
162,7132.03,404.22,118.65,663.03,0.039169999999999996,0.5012,6.02
163,7204.28,431.23,123.21,685.24,0.03845,0.5114,6.09
164,6922.84,418.27,115.46,660.34,0.03784,0.4935,6.08
165,6999.37,433.44,119.93,671.17,0.037939999999999995,0.5558,8.9
166,8051.95,498.08,130.91,740.82,0.040780000000000004,0.6627,9.28
167,8237.16,528.95,133.67,786.15,0.04409,0.7077,9.57
168,8195.34,514.66,129.76,762.17,0.041589999999999995,0.6725,9.23
169,8437.03,534.31,132.92,788.45,0.04432,0.696,8.81
170,8430.93,537.48,133.39,800.78,0.04463,0.695,8.53
171,8187.6,522.07,140.41,789.71,0.04401,0.6817,9.1
172,8246.57,526.61,141.68,901.33,0.0477,0.7288,9.23
173,8321.01,570.18,147.72,984.53,0.05198,0.7876,9.48
174,8945.14,622.14,156.56,1151.3,0.05413,0.9367,11.7
175,9047.82,625.15,157.08,1188.67,0.056639999999999996,0.9238,11.63
176,9043.98,644.29,153.18,1260.13,0.05484,0.9139,11.88
177,9025.73,648.41,153.52,1457.29,0.05886,0.8848,12.03
178,9741.91,711.64,165.98,1569.35,0.07723,0.9643,16.14
179,9765.23,703.9,164.88,1438.2,0.08042,0.9255,15.52
180,9315.13,665.97,154.58,1425.93,0.07413,0.8487,15.59
181,9385.87,686.05,153.68,1423.32,0.0794,0.8617,17.9
182,9435.9,693.47,153.19,1416.75,0.08432,0.8887,19.49
183,9552.67,698.95,156.4,1483.9,0.08934,0.9078,23.02
184,9459.81,693.63,154.26,1447.31,0.1008,0.8759999999999999,21.64
185,9251.66,674.62,148.72,1360.21,0.09372,0.8403,19.03
186,9271.62,690.86,153.3,1490.58,0.09277,0.8661,19.62
187,9817.19,787.57,164.02,1539.89,0.09155,0.8924,19.35
188,9785.15,804.63,171.39,1538.83,0.08893999999999999,0.9296,18.04
189,9968.85,827.44,182.99,1758.59,0.09099,0.9279999999999999,18.65
190,9936.96,834.3,183.07,1843.66,0.08727,0.9152,17.99
191,9662.23,794.86,172.07,1779.2,0.08467000000000001,0.8648,18.42
192,9472.09,775.38,168.16,1694.87,0.08596000000000001,0.8454,18.96
193,9373.46,759.91,160.14,1676.39,0.0825,0.8171,18.09
194,9393.95,767.22,160.72,1665.05,0.0819,0.8038,18.75
195,9032.27,735.97,148.52,1556.67,0.07646,0.755,17.65
196,8653.8,690.88,144.75,1503.59,0.07086,0.7101,15.14
197,8773.96,740.02,146.82,1497.34,0.0759,0.7471,15.12
198,8883.0,741.82,152.8,1493.79,0.07434,0.7497,14.72
199,8848.69,738.53,149.65,1453.09,0.07246,0.7485,14.39
200,8501.65,710.26,140.98,1355.91,0.0713,0.7089,13.07
201,8476.45,718.31,141.5,1344.04,0.07317,0.7113,13.95
202,8280.45,694.35,137.58,1218.3,0.06914,0.6829,13.2
203,8397.27,716.86,137.9,1214.28,0.07109,0.6911,13.34
204,8591.45,722.71,140.63,1310.57,0.07804,0.7057,14.19
205,8585.85,718.7,140.03,1301.21,0.08427,0.7021,14.16
206,8428.6,698.46,135.84,1230.02,0.08222,0.6776,13.45
207,8031.63,649.59,129.37,1152.58,0.07537999999999999,0.644,12.34
208,7729.48,609.0,124.96,1080.37,0.0733,0.638,12.88
209,7652.37,615.92,124.32,1074.99,0.07263,0.6337,12.79
210,7626.69,607.81,122.44,1046.79,0.07635,0.6262,12.87
211,7420.07,590.88,119.08,1009.51,0.07305,0.6122,12.57
212,7455.55,574.52,119.01,1005.51,0.07056,0.6076,12.98
213,7533.03,572.47,122.71,1006.71,0.06557,0.6094,12.49
214,7571.08,585.23,122.85,1029.17,0.06732,0.6267,12.64
215,7608.87,585.92,120.9,1030.98,0.0638,0.6208,12.7
216,7614.66,589.26,120.53,1012.13,0.0612,0.6241,12.35
217,7697.34,599.53,124.42,1099.54,0.06314,0.6502,15.54
218,7774.96,628.06,128.05,1192.86,0.06336,0.6883,15.42
219,7760.73,625.95,126.72,1210.85,0.06226,0.7036,14.86
220,7672.7,612.99,122.41,1158.5,0.06121,0.6846,14.28
221,7701.35,611.67,122.67,1156.59,0.06056,0.6814,14.27
222,7755.92,616.0,123.56,1168.69,0.060320000000000006,0.6883,14.62
223,7709.61,607.77,122.06,1149.48,0.05911,0.6795,14.79
224,7691.74,609.11,120.96,1139.25,0.05926,0.6794,14.97
225,7514.04,593.35,117.46,1086.46,0.05715,0.6573,14.11
226,6913.85,535.79,108.73,980.56,0.04882,0.601,11.44
227,6888.33,539.34,107.92,959.63,0.04847,0.599,11.32
228,6623.0,501.67,100.38,882.72,0.04386,0.5617,10.31
229,6719.44,526.64,102.92,907.66,0.04552,0.5679,11.65
230,6667.23,521.18,101.02,897.83,0.045939999999999995,0.5596,11.25
231,6569.15,503.28,97.58,859.83,0.04345,0.5383,10.81
232,6585.77,507.49,98.22,862.43,0.04344,0.5409,10.75
233,6802.03,524.65,99.81,899.77,0.04593,0.5507,10.91
234,6839.6,547.94,101.58,928.86,0.05186,0.5612,10.91
235,6817.9,541.8,98.95,907.96,0.050210000000000005,0.5501,10.84
236,6790.08,544.68,99.2,906.02,0.050539999999999995,0.5485,10.88
237,6731.51,525.84,96.8,874.05,0.04924,0.5348,10.45
238,6257.88,481.06,86.95,777.67,0.04502,0.4956,8.78
239,6254.02,476.19,83.67,771.75,0.04464,0.496,8.44
240,6344.45,473.27,84.37,779.44,0.0436,0.4916,8.49
241,6286.36,461.18,82.5,757.86,0.0422,0.4825,8.25
242,6192.11,446.12,81.82,722.52,0.03973,0.4756,8.26
243,6172.23,443.51,81.26,723.04,0.03972,0.4733,8.07
244,6286.67,441.87,80.51,739.59,0.03801,0.4603,7.96
245,6503.33,462.56,84.34,785.74,0.04,0.4826,8.32
246,6429.5,456.47,81.47,753.19,0.0387,0.4696,8.25
247,6673.71,481.83,86.74,796.27,0.040889999999999996,0.4955,9.19
248,6670.3,486.76,89.84,830.79,0.04154,0.5193,9.44
249,6777.97,481.79,89.04,810.1,0.04085,0.5066,9.43
250,6691.32,478.44,86.89,785.72,0.04058,0.5023,9.2
251,6633.44,475.67,84.09,743.08,0.03937,0.4814,8.88
252,6814.42,489.33,85.39,774.32,0.03828,0.4867,8.93
253,6782.85,495.23,85.64,781.21,0.03858,0.4883,9.01
254,6803.1,487.91,83.08,759.85,0.0377,0.4816,8.74
255,6683.61,473.06,80.52,736.34,0.036610000000000004,0.4735,7.79
256,6405.59,447.09,80.93,711.99,0.03486,0.4513,7.41
257,6394.93,446.13,78.32,707.1,0.0341,0.4492,7.17
258,6349.21,442.03,78.59,712.87,0.034589999999999996,0.445,7.24
259,6332.46,439.63,77.46,712.22,0.0339,0.44299999999999995,7.1
260,6401.5,454.68,79.39,732.59,0.034980000000000004,0.4495,7.52
261,6761.84,480.21,84.14,810.55,0.03777,0.484,8.18
262,7476.24,511.34,90.09,874.17,0.040889999999999996,0.5196,8.98
263,7590.65,515.14,94.4,888.76,0.04358,0.5236,9.35
264,7563.7,483.79,88.92,844.48,0.03977,0.4945,8.75
265,7676.55,469.02,86.61,824.29,0.037860000000000005,0.4769,8.55
266,7453.07,468.25,84.77,799.52,0.03646,0.4589,8.25
267,7569.28,471.99,84.07,820.83,0.03645,0.4628,8.29
268,7798.59,469.7,85.87,833.9,0.036410000000000005,0.4639,8.43
269,8485.71,484.18,89.55,876.18,0.039689999999999996,0.4689,8.69
270,8481.11,484.44,90.48,876.63,0.03921,0.46799999999999997,8.96
271,8302.24,483.86,87.8,860.96,0.03874,0.4689,8.87
272,8278.01,473.69,85.01,829.77,0.03705,0.4601,8.53
273,8238.04,471.24,84.64,827.02,0.0369,0.4582,8.45
274,8291.55,471.56,85.17,839.43,0.04092,0.4582,8.46
275,8273.61,468.93,84.63,833.43,0.03946,0.456,8.35
276,8176.27,457.46,82.42,814.79,0.0365,0.4461,7.74
277,7760.74,435.63,79.02,777.73,0.033889999999999997,0.4626,7.41
278,7713.32,424.48,78.38,773.23,0.03312,0.4483,7.33
279,7542.49,419.66,77.79,731.03,0.03159,0.446,7.25
280,7490.89,418.99,78.03,736.97,0.03108,0.4446,7.3
281,7092.53,413.25,74.66,716.69,0.0305,0.4371,7.11
282,7160.4,413.03,76.79,717.06,0.03092,0.43700000000000006,7.16
283,7150.86,410.29,75.04,712.22,0.02999,0.4154,7.23
284,6723.99,380.36,67.47,657.26,0.027589999999999996,0.3784,6.57
285,6631.23,370.33,65.06,620.44,0.02671,0.3574,5.94
286,6582.14,365.88,63.21,612.41,0.02599,0.3461,5.81
287,6488.55,332.41,60.08,582.93,0.02434,0.3196,5.33
288,6483.39,327.33,61.69,587.83,0.02335,0.3097,5.17
289,6545.02,322.3,60.58,593.06,0.02342,0.3096,5.17
290,6266.5,284.03,56.49,531.77,0.01933,0.2771,4.6
291,6620.07,304.72,59.35,540.26,0.02062,0.3021,4.92
292,6478.07,298.84,57.63,538.0,0.01991,0.3015,4.81
293,6594.72,318.31,61.83,604.87,0.02342,0.3736,5.59
294,6622.16,321.17,62.42,610.61,0.02458,0.3705,5.65
295,6560.88,306.71,58.97,582.37,0.02278,0.3522,5.38
296,6537.54,303.94,58.53,576.35,0.0226,0.3505,5.35
297,6506.69,285.78,56.78,542.93,0.0214,0.3378,4.97
298,6890.79,299.0,59.2,575.21,0.02206,0.3555,5.36
299,6575.28,280.46,57.88,534.03,0.02085,0.3294,4.95
300,6736.83,283.2,58.35,538.9,0.02185,0.3293,5.12
301,6808.89,282.92,58.38,544.85,0.02257,0.332,5.07
302,6793.17,277.56,58.14,536.53,0.02311,0.3283,5.06
303,6944.21,288.16,61.1,554.32,0.02469,0.3401,5.43
304,7136.71,297.82,63.77,574.01,0.02787,0.35700000000000004,6.04
305,7137.47,296.98,63.38,568.9,0.02743,0.3545,6.5
306,7072.64,290.88,61.68,557.07,0.02597,0.3464,6.27
307,7096.73,284.72,62.72,547.49,0.026430000000000002,0.3407,6.49
308,7272.03,302.33,67.88,631.59,0.02719,0.3537,6.83
309,7384.38,299.45,66.99,659.29,0.02665,0.3491,6.7
310,7350.58,296.18,66.5,656.2,0.0259,0.3437,6.73
311,7417.65,292.35,69.38,650.17,0.025939999999999998,0.3408,6.66
312,7401.43,287.54,68.33,632.36,0.025519999999999998,0.3334,6.6
313,6727.19,232.78,57.8,529.02,0.0218,0.3047,5.24
314,6549.39,234.15,58.67,528.27,0.0222,0.304,5.33
315,6480.57,220.02,57.24,505.62,0.02126,0.2937,5.15
316,6451.25,208.38,56.73,494.77,0.0205,0.2908,5.17
317,6371.42,202.59,56.46,488.56,0.02021,0.2822,5.12
318,6415.51,199.12,54.77,477.24,0.01985,0.2747,5.09
319,6357.89,185.15,52.04,439.98,0.018580000000000003,0.2732,5.0
320,6534.89,214.92,55.26,475.94,0.02059,0.2856,5.55
321,6591.59,223.98,58.91,475.57,0.020630000000000003,0.2849,5.54
322,6573.19,227.67,58.76,460.78,0.02041,0.2846,5.53
323,6525.05,223.42,57.47,451.53,0.02012,0.2821,5.49
324,6538.82,225.58,57.82,462.36,0.02029,0.2834,5.48
325,6393.39,214.68,55.42,449.71,0.01964,0.3364,5.27
326,6522.9,215.34,55.02,442.52,0.02018,0.3352,5.37
327,6551.93,228.89,57.36,467.35,0.02226,0.4977,5.95
328,6785.22,252.21,62.73,510.61,0.02621,0.7829999999999999,6.22
329,6834.49,254.75,61.78,510.96,0.0255,0.626,6.31
330,6768.56,249.41,63.59,509.05,0.0248,0.5987,6.16
331,6717.6,245.79,61.41,492.97,0.02423,0.5833,6.04
332,6583.54,227.92,58.05,462.47,0.02213,0.5478,5.67
333,6543.92,222.62,59.8,551.95,0.022000000000000002,0.5732,5.78
334,6733.94,234.2,65.61,588.72,0.023,0.5546,5.97
335,6806.1,234.06,64.81,576.17,0.02309,0.5513,6.05
336,6635.42,237.16,62.26,560.45,0.02229,0.5955,5.83
337,6741.96,238.9,63.03,552.14,0.022719999999999997,0.6225,5.95
338,6662.6,235.42,62.06,542.61,0.022580000000000003,0.6045,5.85
339,6618.95,231.65,61.51,552.43,0.02252,0.5796,5.78
340,6537.07,225.68,59.42,532.78,0.02239,0.5377,5.69
341,6622.32,226.3,59.11,531.22,0.0237,0.5479999999999999,5.9
342,6683.55,231.91,59.62,527.06,0.02355,0.5323,5.93
343,6637.08,228.42,58.9,521.43,0.02446,0.522,5.86
344,6622.49,226.87,58.42,525.55,0.027630000000000002,0.4896,5.8
345,6698.31,232.31,59.98,534.08,0.02817,0.5002,6.04
346,6657.0,230.17,59.6,530.02,0.027010000000000003,0.4919,5.98
347,6633.22,227.53,58.7,519.12,0.026139999999999997,0.4805,5.96
348,6581.59,225.26,57.85,513.72,0.025519999999999998,0.46399999999999997,5.92
349,6296.56,200.04,53.68,455.03,0.02404,0.4457,5.32
350,6280.73,201.04,54.3,451.11,0.02422,0.4287,5.34
351,6346.56,201.69,53.77,454.26,0.02496,0.4273,5.33
352,7234.83,232.03,58.55,509.8,0.02775,0.5074,6.08
353,6724.91,215.0,55.49,474.4,0.02567,0.4808,5.67
354,6589.2,211.29,53.93,459.52,0.0261,0.489,5.62
355,6616.27,209.46,54.26,459.2,0.025730000000000003,0.4871,5.67
356,6503.09,204.79,53.62,447.1,0.024980000000000002,0.4656,5.48
357,6645.2,207.03,53.45,453.61,0.02476,0.4686,5.51
358,6557.39,208.39,53.76,459.02,0.02505,0.4707,5.65
359,6531.23,205.87,53.08,454.64,0.02462,0.4643,5.56
360,6496.2,204.82,53.1,454.29,0.02433,0.4805,5.53
361,6538.35,205.31,53.08,453.26,0.0242,0.4735,5.52
362,6497.9,203.92,53.02,448.28,0.02395,0.4688,5.47
363,6514.0,206.66,52.87,446.19,0.02408,0.4665,5.51
364,6479.0,203.91,52.29,441.6,0.024130000000000002,0.4641,5.46
365,6483.24,204.36,52.12,441.8,0.02384,0.4645,5.47
366,6483.39,204.03,51.9,441.46,0.02383,0.4629,5.45
367,6340.68,197.17,49.42,423.99,0.02338,0.4509,5.18
368,6391.25,200.06,50.44,431.6,0.02283,0.4594,5.31
369,6402.59,199.6,50.56,426.51,0.02286,0.4595,5.31
370,6420.93,202.77,51.89,473.62,0.0234,0.4649,5.42
371,6398.09,201.33,51.46,486.92,0.02313,0.4605,5.41
372,6498.16,218.16,56.07,591.32,0.02395,0.4766,5.61
373,6475.8,212.29,54.85,581.42,0.024059999999999998,0.503,5.56
374,6482.81,220.02,56.18,634.29,0.02483,0.5669,5.79
375,6562.79,223.71,56.53,643.08,0.02503,0.5538,5.83
376,6542.42,219.65,54.67,622.26,0.02428,0.5433,5.7
377,6457.97,213.54,52.65,600.65,0.02364,0.5188,5.58
378,6419.92,214.61,52.55,566.01,0.02348,0.513,5.47
379,6414.18,212.56,52.23,556.82,0.02334,0.5087,5.52
380,6435.41,213.21,51.62,541.21,0.02331,0.5311,5.52
381,6389.43,210.93,50.84,549.45,0.02298,0.5286,5.47
382,6375.7,208.15,50.48,529.9,0.02263,0.5141,5.33
383,5767.06,185.67,44.26,460.79,0.020059999999999998,0.4891,4.81
384,5676.54,182.48,44.18,391.89,0.019819999999999997,0.49,4.8
385,5602.01,175.8,42.28,378.64,0.01959,0.5004,4.64
386,5701.35,181.27,43.18,371.28,0.01986,0.5272,4.72
387,5615.98,177.58,42.15,354.76,0.019719999999999998,0.5131,4.65
388,4953.56,152.22,37.98,315.14,0.01672,0.5032,4.25
389,4689.55,139.42,34.68,278.65,0.01521,0.4632,3.96
390,4640.72,138.52,34.96,269.87,0.01554,0.4508,3.91
391,4419.48,127.14,33.11,259.12,0.01429,0.4288,3.73
392,4432.0,128.35,33.36,247.64,0.01444,0.4217,3.75
393,4165.93,120.55,32.24,217.69,0.01305,0.3919,3.51
394,4124.7,119.22,32.15,224.12,0.01319,0.39399999999999996,3.46
395,3878.9,113.24,31.63,242.16,0.0124,0.3739,3.24
396,4398.57,126.71,36.24,234.29,0.016,0.4042,3.4
397,4444.39,123.97,35.57,224.04,0.017159999999999998,0.3953,3.32
398,4331.07,120.03,34.28,214.39,0.01593,0.3832,3.08
399,4309.65,121.33,35.05,210.05,0.01573,0.3799,3.07
400,4318.79,121.08,35.07,209.26,0.0158,0.3819,3.05
401,4159.01,116.27,33.69,201.96,0.01522,0.3701,2.88
402,4082.68,113.6,32.1,202.88,0.01573,0.3629,2.65
403,3961.8,110.35,31.26,189.87,0.01519,0.353,2.48
404,3883.43,104.06,30.36,162.78,0.014709999999999999,0.3447,2.27
405,3576.11,97.75,26.61,128.62,0.0137,0.3142,1.88
406,3602.49,98.55,26.69,109.28,0.014159999999999999,0.3273,1.99
407,3718.58,100.38,27.03,111.36,0.01441,0.3258,2.17
